Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,Hibrit,LPG & Benzin,Coupe,Hatchback/3,Hatchback/5,MPV,Sedan,Station wagon,Arkadan İtiş,Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
122000,EDİRNE ,20169949,24 Temmuz 2022,Hyundai,Accent,1.5 GLS,1998,234000,1495,92,6.7,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
450000,MUĞLA ,20602329,24 Temmuz 2022,Hyundai,i30,1.6 CRDi Style Design Pack,2016,165000,1582,136,4.4,53,Belirtilmemiş,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
339000,BURSA ,19279346,24 Temmuz 2022,Hyundai,i20,1.2 MPI Elite Blue,2015,81000,1248,84,5.0,50,4 boyalı,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
145000,ELAZIĞ ,20595730,24 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2011,303000,1399,97,6.5,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
195000,KOCAELİ ,20601513,24 Temmuz 2022,Hyundai,i20,1.2 MPI Team,2009,156000,1248,78,5.2,45,2 değişen,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
183000,KAYSERİ ,20601786,24 Temmuz 2022,Hyundai,Getz,1.3 GLS,2005,112000,1341,82,6.2,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
420000,İSTANBUL ,20601306,24 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2017,46500,1368,100,6.4,50,"1 değişen, 2 boyalı",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
237000,BİTLİS ,20517587,24 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2011,225000,1399,97,6.5,45,1 değişen,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
410000,KONYA ,20601311,24 Temmuz 2022,Hyundai,i30,1.6 GDi Elite,2014,132000,1591,135,6.7,53,"1 değişen, 2 boyalı",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
150000,KAYSERİ ,20601655,24 Temmuz 2022,Hyundai,Getz,1.3 GLS,2005,284000,1341,82,6.2,45,"2 değişen, 8 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
419500,BURSA ,18786405,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2016,60000,1582,136,4.6,43,2 değişen,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
159000,KAYSERİ ,20601580,24 Temmuz 2022,Hyundai,Getz,1.3 GLS,2005,122000,1341,82,6.2,45,"3 değişen, 6 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
379500,İSTANBUL ,20600821,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2016,94400,1582,136,4.6,43,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
185000,KOCAELİ ,19316133,24 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi Team,2009,214000,1493,110,4.6,45,"2 değişen, 6 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
245000,MUĞLA ,20597567,24 Temmuz 2022,Hyundai,Getz,1.5 VGT Start,2011,134000,1493,88,4.5,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
185000,,20595472,24 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2012,155000,1248,85,4.9,45,"3 değişen, 6 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
232000,KIRŞEHİR ,20600233,24 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2008,125000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
120000,İSTANBUL ,20595172,24 Temmuz 2022,Hyundai,Atos,1.0 GL Prime,2001,193000,999,54,6.3,35,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
155000,ANKARA ,20596919,24 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2004,255000,1493,82,5.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
357500,ANKARA ,20503001,24 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2014,78000,1248,84,5.1,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
225900,ANTALYA ,20601167,24 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2013,210000,1248,85,4.9,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
167500,ANKARA ,20571598,24 Temmuz 2022,Hyundai,Accent,1.3 Admire,2005,199000,1341,86,6.7,45,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
118000,MANİSA ,20525663,24 Temmuz 2022,Hyundai,Accent,1.5 GLS,1999,231500,1495,92,0.0,50,"1 değişen, 1 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
190000,BURSA ,20595104,24 Temmuz 2022,Hyundai,Accent Era,1.4 Start,2010,194000,1399,97,6.5,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
345000,DENİZLİ ,20598571,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2014,187000,1582,136,4.5,43,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
295000,KOCAELİ ,20600960,24 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2009,83000,1399,97,6.5,45,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
178000,GAZİANTEP ,20600910,24 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi Start,2010,277000,1493,110,4.6,45,"2 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
138000,ERZURUM ,20590155,24 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2006,265000,1493,82,5.5,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
415000,SİVAS ,20597085,24 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2013,74000,1396,108,5.9,43,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
252000,ELAZIĞ ,20600558,24 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2010,100000,1399,97,6.5,45,2 değişen,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
136500,HATAY ,20597589,24 Temmuz 2022,Hyundai,Elantra,1.6 GLS,1999,285000,1599,116,8.4,55,"1 değişen, 3 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
305000,DENİZLİ ,20597572,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode,2012,185000,1582,128,4.4,43,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
169000,ŞANLIURFA ,20596304,24 Temmuz 2022,Hyundai,Getz,1.5 CRDi VGT,2007,216000,1493,110,4.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
265500,ANKARA ,20598756,24 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2014,230000,1396,90,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
170000,İSTANBUL ,20596640,24 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Select,2010,324000,1493,110,4.6,45,"1 değişen, 12 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
550000,GİRESUN ,20600059,24 Temmuz 2022,Hyundai,i30,1.6 CRDi Elite,2016,104000,1582,136,4.4,53,Tamamı orjinal,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
215000,İZMİR ,20600471,24 Temmuz 2022,Hyundai,i30,1.6 CRDi Select,2008,173000,1582,115,4.7,53,"3 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
455000,ÇORUM ,20600545,24 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2019,19500,1368,100,6.4,50,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
365000,AYDIN ,20600506,24 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2017,50500,1248,84,5.1,50,3 boyalı,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
468000,KOCAELİ ,20597531,24 Temmuz 2022,Hyundai,i20 Active,1.4 MPi Elite Smart,2018,37000,1368,100,6.7,50,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
210000,ORDU ,20600190,24 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2008,143000,1493,110,4.6,45,12 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
187000,KONYA ,20598224,24 Temmuz 2022,Hyundai,Getz,1.3 GLS,2005,176000,1341,82,6.2,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
160000,ELAZIĞ ,20160735,24 Temmuz 2022,Hyundai,Accent,1.3 Admire,2005,230000,1341,86,6.7,45,5 boyalı,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
155000,MERSİN ,20596419,24 Temmuz 2022,Hyundai,Accent,1.5 1.5i GLS,2001,246000,1495,102,6.9,45,"1 değişen, 8 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
174000,İSTANBUL ,20598828,24 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2006,154000,1493,82,5.5,45,"1 değişen, 7 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
310000,VAN ,20597080,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode,2015,212000,1582,136,5.6,43,Belirtilmemiş,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
368000,İSTANBUL ,20598104,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,173000,1582,136,4.6,43,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
474000,GAZİANTEP ,17165834,24 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2017,33000,1368,100,6.4,50,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
297000,MANİSA ,20600320,24 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2013,71000,1248,85,4.9,45,2 değişen,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
172500,KIRIKKALE ,20599873,24 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2005,133850,1493,82,5.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
128500,ADANA ,20599806,24 Temmuz 2022,Hyundai,Accent,1.3 1.3i,2000,225000,1341,75,6.4,45,Belirtilmemiş,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
265500,KAHRAMANMARAŞ ,20596974,24 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode,2011,215000,1396,108,5.9,43,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
98000,KAYSERİ ,20600196,24 Temmuz 2022,Hyundai,Accent,1.5 GLS,1998,370000,1495,92,6.7,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
480000,BURSA ,20598594,24 Temmuz 2022,Hyundai,i20,1.4 MPI Elite,2016,114000,1368,100,6.4,50,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
200000,KAYSERİ ,19617263,24 Temmuz 2022,Hyundai,Getz,1.4 DOHC Start,2010,227000,1399,97,6.0,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
225000,İSTANBUL ,20597887,24 Temmuz 2022,Hyundai,i20,1.4 CVVT Style,2009,74000,1397,100,6.0,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
440000,MERSİN ,20599534,24 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Prime,2017,160000,1582,136,4.6,43,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
173500,MARDİN ,20596678,24 Temmuz 2022,Hyundai,Getz,1.3 GLS,2005,183000,1341,82,6.2,45,3 boyalı,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
134000,GAZİANTEP ,20600195,24 Temmuz 2022,Hyundai,Getz,1.5 VGT HY KLM,2007,282000,1493,88,4.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
470000,ANKARA ,17022356,24 Temmuz 2022,Hyundai,i30,1.6 CRDi Elite,2015,78500,1582,136,4.4,53,Belirtilmemiş,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
324500,ESKİŞEHİR ,20599674,24 Temmuz 2022,Hyundai,i30,1.6 CRDi Style,2013,132000,1582,128,4.1,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
350000,İSTANBUL ,19274051,24 Temmuz 2022,Hyundai,i10,1.2 D-CVVT Elite,2015,63000,1248,87,5.9,40,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
167500,KOCAELİ ,18500462,24 Temmuz 2022,Hyundai,Elantra,1.6 GLS,2005,298000,1599,107,7.4,55,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
365000,ADANA ,20417764,24 Temmuz 2022,Hyundai,Elantra,1.6 CRDi Elite,2016,349000,1582,136,4.5,50,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
215000,GAZİANTEP ,19901221,24 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2009,216000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
157000,AYDIN ,20388015,23 Temmuz 2022,Hyundai,Getz,1.3 GL,2005,290000,1341,82,7.6,45,2 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
137000,DENİZLİ ,20599302,23 Temmuz 2022,Hyundai,Elantra,1.6 GLS,2001,289000,1599,116,8.4,55,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
330000,İSTANBUL ,20599278,23 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2016,109000,1582,136,4.6,43,"3 değişen, 4 boyalı",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
556000,AKSARAY ,20491007,23 Temmuz 2022,Hyundai,i20,1.4 MPI Style Plus,2022,4000,1368,100,6.1,40,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
275000,UŞAK ,19174147,23 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2015,96000,1582,136,4.5,43,"2 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
215000,İSTANBUL ,18422973,23 Temmuz 2022,Hyundai,Getz,1.5 CRDi VGT Start,2010,183500,1493,88,4.5,45,3 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
300000,AKSARAY ,19444763,23 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2014,129000,1396,90,4.3,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
182000,İSTANBUL ,20596081,23 Temmuz 2022,Hyundai,i20,1.4 CRDi Team,2011,250000,1396,75,4.4,45,"1 değişen, 12 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
349750,İSTANBUL ,20596926,23 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2016,125000,1396,108,6.3,43,Belirtilmemiş,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
205000,ANKARA ,20167795,23 Temmuz 2022,Hyundai,Matrix,1.6 Prime,2010,160000,1599,103,7.2,55,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
315000,İSTANBUL ,20596659,23 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2014,92000,1582,136,4.5,43,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
328000,ANKARA ,20595777,23 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2012,170500,1396,108,6.3,43,"1 değişen, 2 boyalı",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
202000,KIRŞEHİR ,20595854,23 Temmuz 2022,Hyundai,Getz,1.4 DOHC HY KLM,2008,126000,1399,97,6.0,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
355000,ANTALYA ,20595752,23 Temmuz 2022,Hyundai,i20,1.2 MPI Jump,2015,51000,1248,84,5.1,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
110000,KAYSERİ ,20595483,23 Temmuz 2022,Hyundai,Accent,1.5 GLS,1998,280000,1495,92,6.7,45,"2 değişen, 3 boyalı",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
285000,İSTANBUL ,20595470,23 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2009,14700,1399,97,6.5,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
134000,İSTANBUL ,20595373,23 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2009,245000,1399,97,6.5,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
332950,ANTALYA ,20498086,23 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2015,116000,1248,84,5.1,50,"1 değişen, 4 boyalı",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
254000,İSTANBUL ,20153844,23 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2012,250000,1582,128,5.6,43,7 boyalı,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
153000,MALATYA ,20595051,23 Temmuz 2022,Hyundai,Accent,1.5 1.5i GLS,2000,234000,1495,102,7.8,45,"1 değişen, 11 boyalı",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
228000,ADANA ,14168441,23 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2008,143000,1399,97,6.5,45,"2 değişen, 2 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
350000,KOCAELİ ,15660943,23 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2018,113000,1582,136,4.5,43,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
237000,GAZİANTEP ,20595144,23 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2013,205000,1248,85,4.9,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
305000,ADIYAMAN ,19125146,23 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Biz,2014,137000,1582,128,4.4,43,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
238000,KAYSERİ ,20594928,23 Temmuz 2022,Hyundai,Getz,1.4 DOHC Start,2009,137000,1399,97,6.7,45,"1 değişen, 5 boyalı",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
210000,İSTANBUL ,19592117,23 Temmuz 2022,Hyundai,i20,1.4 CVVT Sense,2012,90000,1396,100,5.6,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
412500,İSTANBUL ,20572995,23 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode,2017,98000,1582,136,4.6,43,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
387000,İSTANBUL ,20594506,23 Temmuz 2022,Hyundai,i20,1.4 CRDi Style,2016,73300,1396,90,4.1,45,1 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
165000,ISPARTA ,20594862,23 Temmuz 2022,Hyundai,Sonata,2.0 GLS,2004,320000,1997,131,9.5,65,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
168000,KAYSERİ ,20166723,23 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2007,270000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
138000,İZMİR ,20594848,23 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2005,304000,1493,82,5.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
225750,İSTANBUL ,20594692,23 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2009,140000,1399,97,6.5,45,1 değişen,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
205000,YOZGAT ,20166699,23 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2010,259000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
358000,KAYSERİ ,20594744,23 Temmuz 2022,Hyundai,Elantra,1.6 D-CVVT Prime Plus,2011,139000,1591,132,7.0,48,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
457000,ADANA ,20594651,23 Temmuz 2022,Hyundai,Elantra,1.6 D-CVVT Style,2017,100000,1591,127,6.5,50,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
257000,HATAY ,20594521,23 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2013,214500,1396,90,4.3,45,1 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
259000,KAYSERİ ,20497130,23 Temmuz 2022,Hyundai,i30,1.6 CRDi Sports,2010,225000,1582,115,4.7,53,"2 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
183000,ANKARA ,20594703,23 Temmuz 2022,Hyundai,Getz,1.3 GLS,2003,224000,1341,82,7.6,45,Belirtilmemiş,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
246500,ANTALYA ,20594546,23 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2012,175000,1396,90,4.3,45,"1 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
140000,BURSA ,20594488,23 Temmuz 2022,Hyundai,Accent,1.5 1.5i GLS,2001,226400,1495,102,6.9,45,2 değişen,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
368000,MUŞ ,20594444,23 Temmuz 2022,Hyundai,i20,1.4 CRDi Style,2016,163000,1396,90,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
145000,KAHRAMANMARAŞ ,20594226,23 Temmuz 2022,Hyundai,Accent,1.5 1.5i GLS,2001,206000,1495,102,6.9,45,"3 değişen, 7 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
232000,KIRŞEHİR ,20593066,23 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2014,114000,1396,90,3.9,45,"4 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
235000,ARTVİN ,20593111,23 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi Mode,2012,190000,1493,110,4.6,45,"2 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
199000,İSTANBUL ,20594324,23 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2013,181650,1396,90,4.3,45,"1 değişen, 7 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
335000,İSTANBUL ,20594284,23 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2015,100000,1248,84,5.1,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
433000,ORDU ,20594266,23 Temmuz 2022,Hyundai,i30,1.6 CRDi Style,2012,166000,1582,128,4.0,53,Tamamı orjinal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
367000,ANKARA ,20590248,23 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2014,91000,1582,128,4.4,43,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
163000,MUĞLA ,20590283,23 Temmuz 2022,Hyundai,Getz,1.3 GLS,2004,172500,1341,82,6.2,45,7 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
230000,MERSİN ,20592886,23 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2008,189000,1399,97,6.5,45,4 boyalı,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
356000,İZMİR ,20593304,23 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2014,115500,1582,128,5.6,43,Tamamı orjinal,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
