Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,Hibrit,LPG & Benzin,Coupe,Hatchback/3,Hatchback/5,MPV,Roadster,Sedan,Arkadan İtiş,Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
625000,İSTANBUL ,20606811,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2019,56000,1597,125,6.3,46,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
333000,KOCAELİ ,20607091,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2009,126000,1595,125,6.7,50,3 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
415000,OSMANİYE ,20606351,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2010,103000,1595,125,7.1,50,"1 değişen, 1 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
299000,ORDU ,20606830,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2007,213000,1595,125,7.1,50,"2 değişen, 4 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
270000,ANTALYA ,20603856,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2009,257000,1595,125,6.7,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
649000,HATAY ,20603925,25 Temmuz 2022,Honda,Civic,1.5 i-VTEC Elegance,2019,51100,1498,182,5.7,46,2 boyalı,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
342500,ORDU ,20604719,25 Temmuz 2022,Honda,Jazz,1.4 Fun,2011,115000,1339,100,5.4,42,2 boyalı,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
620000,İSTANBUL ,20604022,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2019,77500,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
216000,İSTANBUL ,20602855,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2004,241000,1590,110,6.5,50,"4 değişen, 7 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
62500,ANTALYA ,20605820,25 Temmuz 2022,Honda,Civic,1.5 GL,1990,188000,1493,90,0.0,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
790000,MERSİN ,20605071,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,16700,1597,125,6.3,46,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
347000,İZMİR ,20601820,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2010,92000,1595,125,6.7,50,3 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
415000,OSMANİYE ,20599177,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2011,159000,1595,125,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
520000,HATAY ,20605359,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,102000,1598,125,6.7,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
260000,İSTANBUL ,20605958,25 Temmuz 2022,Honda,Jazz,1.4 ES,2004,243896,1339,83,5.9,42,"2 değişen, 10 boyalı",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
525000,İSTANBUL ,20605716,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC Black Edition,2015,160000,1598,125,6.7,50,2 değişen,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
235000,ANKARA ,20604514,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2006,234000,1590,110,7.0,50,"3 değişen, 2 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
450000,KONYA ,20604690,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,140000,1598,125,6.7,50,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
290000,İSTANBUL ,20604010,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2008,208250,1595,125,6.7,50,6 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
365000,İSTANBUL ,20603886,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,159000,1595,125,6.7,50,"1 değişen, 1 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
190000,KAYSERİ ,20551050,25 Temmuz 2022,Honda,Jazz,1.4 LS,2004,208000,1339,83,5.8,42,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
472000,ANKARA ,20604743,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,100000,1595,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
485000,KONYA ,20605270,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2013,130000,1595,125,6.7,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
628000,İSTANBUL ,20605874,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2017,37400,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
170000,İSTANBUL ,20604665,25 Temmuz 2022,Honda,Civic,1.4 S,1998,248000,1396,90,6.8,45,1 değişen,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
250000,ANKARA ,20604474,25 Temmuz 2022,Honda,Civic,1.6 LS,2005,253000,1590,110,7.2,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
682000,İSTANBUL ,20604913,25 Temmuz 2022,Honda,Civic,1.5 i-VTEC Sport Plus,2018,78500,1498,182,6.1,46,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
233000,ADANA ,20596389,25 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2003,228000,1590,110,7.0,50,"2 değişen, 2 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
465000,İSTANBUL ,20602002,25 Temmuz 2022,Honda,Accord,2.0 Executive,2009,63000,1998,156,7.3,65,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
755000,BURSA ,20177578,25 Temmuz 2022,Honda,Civic,1.5 i-VTEC Eco Premium,2021,450,1498,129,6.5,47,Belirtilmemiş,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
452750,KAYSERİ ,20605634,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2012,133500,1595,125,7.1,50,2 boyalı,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
378000,ÇORUM ,19164302,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2010,196000,1595,125,7.1,50,"1 değişen, 2 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
205000,HATAY ,19264113,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2006,319000,1590,110,6.5,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
440000,BURSA ,20604408,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,93100,1598,125,6.7,50,"1 değişen, 3 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
505000,BURSA ,20176389,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2018,223000,1597,125,7.0,47,5 boyalı,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
479000,BURSA ,19841411,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2013,102000,1595,125,6.7,50,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
608000,İSTANBUL ,20603556,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2017,97000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
592000,İSTANBUL ,20602977,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2018,125000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
204000,MERSİN ,20596853,24 Temmuz 2022,Honda,Jazz,1.4 ES,2005,281000,1339,83,5.8,42,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
295000,VAN ,20598803,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2006,209000,1590,110,7.0,50,1 değişen,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
326000,ANKARA ,16290390,24 Temmuz 2022,Honda,Jazz,1.4 LS Sport,2007,108000,1339,83,5.8,42,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
325000,ANKARA ,17054140,24 Temmuz 2022,Honda,Jazz,1.4 LS Sport,2007,108000,1339,83,5.8,42,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
219500,KAHRAMANMARAŞ ,20602788,24 Temmuz 2022,Honda,Civic,1.6 LS,2005,260000,1590,110,6.7,50,"2 değişen, 3 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
322750,BURSA ,16486177,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2010,148800,1595,125,6.7,50,5 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
785000,ANTALYA ,19308905,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,9600,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
776500,İSTANBUL ,20602424,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,46165,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
777500,İSTANBUL ,20602422,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,34000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
523500,ORDU ,20598777,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2016,102000,1598,125,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
626500,BURSA ,20601238,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2018,47000,1597,125,6.7,47,"1 değişen, 4 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
218500,İZMİR ,20601292,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2004,259000,1590,110,6.5,50,"1 değişen, 5 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
630000,İSTANBUL ,20527102,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2018,82000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
676000,İSTANBUL ,20527022,24 Temmuz 2022,Honda,Civic,1.6 i-DTEC Executive,2019,91000,1597,120,4.1,46,2 boyalı,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
225000,BURDUR ,20601680,24 Temmuz 2022,Honda,Jazz,1.4 LS,2005,154000,1339,83,5.8,42,"2 değişen, 3 boyalı",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
440000,ADANA ,20601534,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2015,130000,1598,125,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
255000,BURSA ,20601216,24 Temmuz 2022,Honda,Jazz,1.4 ES Elite,2006,166000,1339,83,5.9,42,"1 değişen, 6 boyalı",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
745000,ADANA ,20601099,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,30000,1597,125,6.3,46,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
420000,HAKKARİ ,20601242,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,94500,1595,125,6.7,50,3 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
630000,GAZİANTEP ,20600968,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,60000,1597,125,6.7,47,2 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
219900,ANTALYA ,20601326,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2003,197000,1590,110,6.5,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
720000,ANKARA ,20600137,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,26000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
200000,İSTANBUL ,20601229,24 Temmuz 2022,Honda,Jazz,1.4 ES Elite,2005,201000,1339,83,5.9,42,Belirtilmemiş,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
448000,BOLU ,20599571,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2016,96500,1598,125,6.7,50,"1 değişen, 1 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
420000,İZMİR ,20601261,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2014,136300,1598,125,6.7,50,4 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
599900,İZMİR ,20163134,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2016,80000,1597,125,6.7,47,1 değişen,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
311000,KOCAELİ ,20599548,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2006,222000,1595,125,6.9,50,2 değişen,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
475000,İSTANBUL ,18786676,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2015,55000,1598,125,6.7,50,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
250000,ÇORUM ,20160702,24 Temmuz 2022,Honda,Accord,2.0 ES,2005,293000,1997,147,9.2,65,3 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
312500,MALATYA ,19050744,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2008,252000,1595,125,7.1,50,6 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
170000,KAHRAMANMARAŞ ,20599248,24 Temmuz 2022,Honda,City,1.4 Sport,2006,200000,1339,83,5.6,42,"3 değişen, 4 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
240000,İSTANBUL ,20598638,24 Temmuz 2022,Honda,City,1.4 LS,2010,99000,1339,100,6.3,42,Belirtilmemiş,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
659000,ANTALYA ,19199353,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,39500,1597,125,6.3,46,"1 değişen, 2 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
427000,KARAMAN ,20599782,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2014,182000,1598,125,6.7,50,3 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
640000,İZMİR ,20597255,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2018,88000,1597,125,6.7,47,2 değişen,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
250000,HATAY ,20169739,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2007,346000,1595,125,6.7,50,2 değişen,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
335000,GAZİANTEP ,20161512,24 Temmuz 2022,Honda,Civic,1.4 Sport,2011,137000,1339,100,5.7,50,3 boyalı,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
242000,İZMİR ,20598049,24 Temmuz 2022,Honda,Civic,1.6 Elegance,2006,228000,1595,125,7.1,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
410000,HATAY ,18844652,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,76000,1595,125,6.7,50,3 boyalı,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
405000,GAZİANTEP ,20595926,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2008,160000,1595,125,7.1,50,3 boyalı,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
415000,KAHRAMANMARAŞ ,20598914,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2014,109000,1598,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
325000,KAHRAMANMARAŞ ,20466257,24 Temmuz 2022,Honda,City,1.4 ES,2009,137000,1339,100,6.4,42,2 değişen,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
250000,ANKARA ,20596980,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2004,300000,1590,110,6.5,50,1 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
447000,BOLU ,17060531,24 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2016,95000,1598,125,6.7,50,"1 değişen, 1 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
375000,YALOVA ,20390476,24 Temmuz 2022,Honda,Civic,1.6 Sport,2013,165000,1597,120,3.7,50,2 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
305000,İSTANBUL ,20162772,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2007,166800,1595,125,6.7,50,"5 değişen, 5 boyalı",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
585000,İSTANBUL ,19696206,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2016,95000,1597,125,7.0,47,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
597000,MARDİN ,20597640,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2018,105000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
614750,MUĞLA ,20597643,23 Temmuz 2022,Honda,Civic,1.5 i-VTEC RS,2017,134000,1498,182,6.0,46,1 değişen,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
270000,BOLU ,19166957,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2008,142000,1595,125,6.7,50,"1 değişen, 7 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
670000,ANKARA ,20596628,23 Temmuz 2022,Honda,Civic,1.6 i-DTEC Elegance,2018,47500,1597,120,4.1,46,Belirtilmemiş,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
335000,ANTALYA ,20595744,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,130000,1595,125,6.7,50,Belirtilmemiş,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
306000,ADANA ,20596070,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2009,235000,1595,125,6.9,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
450000,ŞANLIURFA ,20596171,23 Temmuz 2022,Honda,Civic,1.6 i-DTEC Executive,2018,121000,1597,120,3.4,46,"1 değişen, 8 boyalı",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
319500,KIRKLARELİ ,20473154,23 Temmuz 2022,Honda,Jazz,1.4 Joy,2011,99000,1339,100,5.4,42,3 boyalı,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
410000,İSTANBUL ,20595446,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2012,132000,1595,125,6.7,50,3 boyalı,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
362000,İSTANBUL ,20565301,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2010,199500,1595,125,7.1,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
350000,ANTALYA ,10249546,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2009,170000,1595,125,6.7,50,"1 değişen, 2 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
270000,MALATYA ,20595192,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2007,282000,1595,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
307000,SAKARYA ,17584399,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2008,251000,1595,125,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
349999,MALATYA ,16371187,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2012,210000,1595,125,6.7,50,"2 değişen, 4 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
620000,HATAY ,20595117,23 Temmuz 2022,Honda,Civic,1.5 i-VTEC RS,2017,139000,1498,182,6.0,46,Belirtilmemiş,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
615750,BALIKESİR ,20595056,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2019,22000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
538000,SAKARYA ,20594969,23 Temmuz 2022,Honda,Jazz,1.3 Elegance,2016,21000,1318,102,4.9,40,2 boyalı,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
692900,İSTANBUL ,20573480,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,37000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
397000,GAZİANTEP ,20594720,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2012,120000,1595,125,6.7,50,2 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
428000,ANKARA ,20594712,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2011,172000,1595,125,7.1,50,1 değişen,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
610000,DİYARBAKIR ,20592831,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2018,80000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
770000,ANKARA ,20590999,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2019,55000,1597,125,6.3,46,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
296500,BURDUR ,20590161,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2007,219750,1595,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
830000,İZMİR ,20594122,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,39850,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
270000,ELAZIĞ ,20592963,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2007,148000,1595,125,6.7,50,"1 değişen, 5 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
322500,KOCAELİ ,20590824,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2005,199000,1590,110,6.5,50,1 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
655000,ERZİNCAN ,20591954,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2018,47565,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
650000,GAZİANTEP ,20594171,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Executive,2018,56000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
572000,EDİRNE ,20590202,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,116000,1597,125,6.7,47,1 değişen,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
680000,MARDİN ,20591636,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,25000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
360000,MERSİN ,18406989,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2011,213000,1595,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
483000,İZMİR ,20590244,23 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,145000,1595,125,6.7,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
